# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
0,1633764225.1320715,0,3.4434685707092285,0.0,3.528820276260376,0.010576354339718819,-0.09592806547880173,,,,,,,,
1,1633764225.7464364,800,-47.7440185546875,0.0,-50.455833435058594,2.8075034618377686,-0.0956888347864151,,,,,,,,
2,1633764226.3662808,1600,55.07880783081055,0.0,52.079891204833984,3.094636917114258,-0.09572172909975052,,,,,,,,
3,1633764226.962197,2400,-31.166889190673828,0.0,-32.54522705078125,1.4737870693206787,-0.09544935077428818,,,,,,,,
4,1633764227.6473656,3200,46.64731979370117,0.0,44.345211029052734,2.3972535133361816,-0.09514566510915756,,,,,,,,
5,1633764228.3066034,4000,20.157569885253906,0.14656250178813934,14.784479141235352,5.467928886413574,-0.09483727067708969,,,,,,,,
6,1633764229.0695639,4800,-40.76123809814453,0.02500000037252903,-43.35425567626953,2.6868371963500977,-0.09381988644599915,,,,,,,,
7,1633764229.8793995,5600,37.50004577636719,0.2588541805744171,33.960147857666016,3.634190797805786,-0.09428981691598892,0.22187496721744537,0.4150654375553131,-0.2079208642244339,0.057992108166217804,0.20028077065944672,174.875,0.04145507887005806,7.0
8,1633764230.6513355,6400,-8.613594055175781,0.15019531548023224,-10.068438529968262,1.5474853515625,-0.09264060109853745,,,,,,,,
9,1633764231.4462106,7200,8.598167419433594,0.13876953721046448,6.836360454559326,1.8527343273162842,-0.09092745929956436,,,,,,,,
10,1633764232.2181466,8000,21.76922607421875,0.40453124046325684,15.683237075805664,6.176635265350342,-0.09064673632383347,,,,,,,,
11,1633764232.9801357,8800,0.6453437209129333,0.45397138595581055,-3.676281452178955,4.413084983825684,-0.09145979583263397,,,,,,,,
12,1633764233.795958,9600,17.159366607666016,0.506640613079071,13.894377708435059,3.34942364692688,-0.08443444222211838,0.6937499642372131,2.21311616897583,-0.20790676772594452,0.12233634293079376,0.24339598417282104,122.625,0.22337646782398224,7.0
13,1633764234.5469472,10400,-0.4280308783054352,0.6022321581840515,-3.408123254776001,3.0597047805786133,-0.07961239665746689,,,,,,,,
14,1633764235.3128996,11200,-8.796061515808105,0.6838727593421936,-12.8363037109375,4.116306781768799,-0.07606367766857147,,,,,,,,
15,1633764236.111764,12000,17.613523483276367,0.4199869632720947,11.886252403259277,5.802316665649414,-0.07504501193761826,0.746874988079071,1.7571566104888916,-0.2078738510608673,0.09429045021533966,0.21165771782398224,92.0625,0.42498779296875,7.0
16,1633764236.8468497,12800,-10.242621421813965,0.5605469346046448,-12.643787384033203,2.483919382095337,-0.08275291323661804,,,,,,,,
17,1633764237.6487057,13600,18.741106033325195,0.39084821939468384,13.252411842346191,5.569869518280029,-0.08117476850748062,,,,,,,,
18,1633764238.4066799,14400,-0.1735343337059021,0.5000780820846558,-2.9488956928253174,2.8525311946868896,-0.07716984301805496,,,,,,,,
19,1633764239.1756241,15200,4.986003398895264,0.48109373450279236,0.8068411350250244,4.247098922729492,-0.06793654710054398,,,,,,,,
20,1633764239.9894738,16000,-18.536270141601562,0.42233073711395264,-22.932273864746094,4.469679832458496,-0.073676697909832,0.8749999403953552,1.458067536354065,-0.20776787400245667,0.05493191257119179,0.18496094644069672,104.0625,0.3779052495956421,7.0
21,1633764240.7734318,16800,25.313159942626953,0.5914844274520874,20.52228546142578,4.875487327575684,-0.08461418002843857,,,,,,,,
22,1633764241.5274644,17600,-29.510011672973633,0.0,-31.183530807495117,1.7525118589401245,-0.07899365574121475,,,,,,,,
23,1633764242.3303177,18400,60.374000549316406,0.510937511920929,49.86485290527344,10.587247848510742,-0.07810159027576447,,,,,,,,
24,1633764243.213956,19200,5.010337829589844,0.4656808078289032,0.6757327318191528,4.408094882965088,-0.07348959892988205,0.671875,-0.3317468464374542,-0.20765478909015656,0.059011682868003845,0.16304932534694672,119.25,0.3370116949081421,7.0
25,1633764243.9854057,20000,-12.38509464263916,0.31664061546325684,-15.9384126663208,3.6242377758026123,-0.0709199458360672,,,,,,,,
