# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
0,1633277621.440472,0,3.493511915206909,0.4515624940395355,3.254960298538208,0.3358039855957031,-0.0972522646188736,,,,,,,,
1,1633277622.0524316,800,-17.95551872253418,0.08916015923023224,-19.093616485595703,1.2351915836334229,-0.09709350764751434,,,,,,,,
2,1633277622.6977756,1600,25.232749938964844,0.0,24.34685707092285,0.9826846718788147,-0.09679262340068817,,,,,,,,
3,1633277623.2847826,2400,-15.395206451416016,0.07083333283662796,-16.44679069519043,1.148104190826416,-0.09651955217123032,,,,,,,,
4,1633277623.9106326,3200,22.866662979125977,0.1458333283662796,21.092967987060547,1.870345950126648,-0.09665170311927795,,,,,,,,
5,1633277624.5475628,4000,25.767431259155273,0.236328125,22.13559341430664,3.7283852100372314,-0.09654800593852997,,,,,,,,
6,1633277625.1714387,4800,-32.60262680053711,0.11471354961395264,-35.52404022216797,3.0162644386291504,-0.09485246241092682,,,,,,,,
7,1633277625.7709422,5600,-5.447964191436768,0.0,-5.3809733390808105,0.029225749894976616,-0.0962166041135788,,,,,,,,
8,1633277626.4404302,6400,19.863304138183594,0.25540363788604736,16.537410736083984,3.422046661376953,-0.09615305066108704,0.3624999523162842,1.0853347778320312,-0.2078506499528885,0.08311836421489716,0.10686035454273224,190.6875,0.08586426079273224,7.0
9,1633277627.0644372,7200,45.33413314819336,0.24453124403953552,40.59590148925781,4.834181785583496,-0.09594980627298355,,,,,,,,
10,1633277627.6781154,8000,3.9830667972564697,0.4617968499660492,0.1926979422569275,3.8842403888702393,-0.09387138485908508,,,,,,,,
11,1633277628.286088,8800,-20.212440490722656,0.19062499701976776,-21.719022750854492,1.5970690250396729,-0.09048685431480408,,,,,,,,
12,1633277628.9063377,9600,17.599117279052734,0.21257813274860382,14.501568794250488,3.1894662380218506,-0.09191681444644928,,,,,,,,
13,1633277629.5720437,10400,8.089412689208984,0.3470703065395355,3.760195016860962,4.4177093505859375,-0.08849167078733444,0.668749988079071,1.2631328105926514,-0.20772209763526917,0.08025303483009338,0.12547607719898224,131.96875,0.2528076171875,7.0
14,1633277630.1783419,11200,-6.4522786140441895,0.614453136920929,-8.342395782470703,1.9755347967147827,-0.08541791141033173,,,,,,,,
15,1633277630.8397198,12000,25.184146881103516,0.2828775942325592,19.60659408569336,5.662439346313477,-0.08488591760396957,,,,,,,,
16,1633277631.6291158,12800,-5.823400974273682,0.48289060592651367,-10.587599754333496,4.847421646118164,-0.08322273939847946,,,,,,,,
17,1633277632.4273272,13600,-12.247453689575195,0.12942709028720856,-14.876784324645996,2.715775966644287,-0.08644513040781021,,,,,,,,
18,1633277633.1999843,14400,37.43062973022461,0.4410806894302368,30.28524398803711,7.231381416320801,-0.08599527180194855,0.699999988079071,-0.038536690175533295,-0.20738068222999573,0.05177529156208038,0.17808836698532104,126.5,0.28038328886032104,7.0
19,1633277633.9311285,15200,5.4266462326049805,0.5460379719734192,-0.013672538101673126,5.5250349044799805,-0.08471645414829254,,,,,,,,
20,1633277634.6870654,16000,-36.3602180480957,0.0,-38.85437774658203,2.578267812728882,-0.08410564810037613,,,,,,,,
21,1633277635.4900339,16800,36.93305969238281,0.33912762999534607,30.37565803527832,6.647183418273926,-0.08978234231472015,,,,,,,,
22,1633277636.2634032,17600,1.9523826837539673,0.35729166865348816,-0.95301353931427,2.9915664196014404,-0.08617012202739716,0.59375,-0.42445072531700134,-0.2072799652814865,0.06602155417203903,0.3000732660293579,106.78125,0.2327270358800888,7.0
23,1633277636.9825504,18400,11.87896728515625,0.4171094000339508,7.491926670074463,4.473173141479492,-0.0861319750547409,,,,,,,,
24,1633277637.7603326,19200,-3.8807172775268555,0.31132811307907104,-6.733846664428711,2.9358086585998535,-0.08267933875322342,,,,,,,,
25,1633277638.5834644,20000,26.608291625976562,0.3534505367279053,22.333410263061523,4.357979774475098,-0.08309957385063171,,,,,,,,
26,1633277639.379043,20800,-0.2654533088207245,0.6876116394996643,-3.425496816635132,3.235492467880249,-0.07544896751642227,0.871874988079071,1.6163928508758545,-0.2074948400259018,0.06234977766871452,0.21950682997703552,108.75,0.33050537109375,7.0
27,1633277640.0990236,21600,-7.60851526260376,0.62109375,-13.953551292419434,6.411517143249512,-0.06648126244544983,,,,,,,,
28,1633277641.04201,22400,-0.020143263041973114,0.625613808631897,-4.569580078125,4.603238582611084,-0.0538017675280571,,,,,,,,
29,1633277641.938979,23200,28.578935623168945,0.5837889909744263,18.38554573059082,10.249370574951172,-0.05598127469420433,,,,,,,,
30,1633277642.7299986,24000,-4.524329662322998,0.38349607586860657,-9.222090721130371,4.739605903625488,-0.041844625025987625,0.778124988079071,-0.7238671779632568,-0.20714817941188812,0.05285852402448654,0.15986327826976776,82.03125,0.48002928495407104,7.0
31,1633277643.6861799,24800,29.365615844726562,0.732350766658783,24.11732292175293,5.316737651824951,-0.06844466179609299,,,,,,,,
