# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
0,1633764591.5920105,0,2.2443032264709473,0.6273437738418579,2.203969955444336,0.1368030607700348,-0.09646983444690704,,,,,,,,
1,1633764592.16847,800,-32.832881927490234,0.0,-34.02869415283203,1.2925598621368408,-0.09674886614084244,,,,,,,,
2,1633764592.77336,1600,67.92488861083984,0.11992187798023224,63.037349700927734,4.9839768409729,-0.09643205255270004,,,,,,,,
3,1633764593.3807356,2400,-13.851419448852539,0.0,-13.982991218566895,0.22797846794128418,-0.09640660881996155,,,,,,,,
4,1633764593.9716635,3200,64.79396057128906,0.5992187261581421,57.53984451293945,7.350213527679443,-0.09610332548618317,,,,,,,,
5,1633764594.5551033,4000,-8.015419960021973,0.1550000011920929,-10.771522521972656,2.8509676456451416,-0.09486526995897293,,,,,,,,
6,1633764595.1365485,4800,2.824896812438965,0.1707812398672104,0.17312723398208618,2.745194435119629,-0.09342479705810547,,,,,,,,
7,1633764595.7349534,5600,14.60671329498291,0.47705078125,11.291845321655273,3.4070684909820557,-0.0922003909945488,0.3281249701976776,1.6029746532440186,-0.2079017013311386,0.10189075022935867,0.14788818359375,174.9375,0.11009521782398224,7.0
8,1633764596.3403313,6400,-14.887660026550293,0.3742968738079071,-18.609832763671875,3.808656692504883,-0.08648412674665451,,,,,,,,
9,1633764596.9297547,7200,32.139556884765625,0.5025390386581421,27.01407814025879,5.208440780639648,-0.08296374976634979,,,,,,,,
10,1633764597.510203,8000,11.997977256774902,0.512451171875,7.926889896392822,4.153501987457275,-0.08241423964500427,,,,,,,,
11,1633764598.1375434,8800,-3.625624418258667,0.543212890625,-8.132247924804688,4.577112674713135,-0.07048925757408142,0.8500000238418579,2.726308822631836,-0.20785610377788544,0.13901084661483765,0.09379883110523224,120.4375,0.43897706270217896,7.0
12,1633764598.7289748,9600,12.531432151794434,0.6675223112106323,8.554317474365234,4.037904739379883,-0.060790304094552994,,,,,,,,
