# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
0,1633764384.567847,0,-5.185621738433838,0.0,-5.110545635223389,0.021738773211836815,-0.09681522101163864,,,,,,,,
1,1633764385.1253564,800,66.64112091064453,0.1535937488079071,60.168373107910156,6.568866729736328,-0.09612087160348892,,,,,,,,
2,1633764385.6898475,1600,-29.62722396850586,0.07509765774011612,-31.511362075805664,1.9797886610031128,-0.09564997255802155,,,,,,,,
3,1633764386.2323973,2400,60.56136703491211,0.33427736163139343,53.83798599243164,6.817380905151367,-0.09399882704019547,,,,,,,,
4,1633764386.7948933,3200,-14.814997673034668,0.31101563572883606,-17.07107162475586,2.3501405715942383,-0.09406618028879166,,,,,,,,
5,1633764387.3828316,4000,5.125136852264404,0.24863281846046448,3.346534013748169,1.8710511922836304,-0.09244804084300995,,,,,,,,
6,1633764387.9747584,4800,13.97812271118164,0.20091146230697632,10.70150089263916,3.369196891784668,-0.09257542341947556,0.43437498807907104,1.83589506149292,-0.207929328083992,0.11778580397367477,0.12960205972194672,167.46875,0.17697754502296448,7.0
7,1633764388.483398,5600,15.381600379943848,0.41398438811302185,11.41540813446045,4.05460786819458,-0.08841624855995178,,,,,,,,
8,1633764389.0473998,6400,-13.00275707244873,0.4934374690055847,-16.393369674682617,3.47605562210083,-0.08544237911701202,,,,,,,,
9,1633764389.6617572,7200,20.08053970336914,0.3768554925918579,16.798852920532227,3.364443063735962,-0.08275597542524338,,,,,,,,
10,1633764390.355413,8000,-11.202662467956543,0.5256696343421936,-14.78381633758545,3.6625187397003174,-0.08136428892612457,,,,,,,,
11,1633764390.98823,8800,27.725126266479492,0.5679035782814026,23.24410629272461,4.561526775360107,-0.08050751686096191,0.8125,3.1841328144073486,-0.2079346477985382,0.1850094199180603,0.14476318657398224,116.0625,0.38471680879592896,7.0
12,1633764391.5626945,9600,-23.91763687133789,0.42527899146080017,-30.34990692138672,6.503300666809082,-0.07103060930967331,,,,,,,,
13,1633764392.1979966,10400,-13.428156852722168,0.26445311307907104,-14.95432186126709,1.6027730703353882,-0.07660777866840363,,,,,,,,
14,1633764392.7874203,11200,49.07632827758789,0.4959960877895355,40.50075912475586,8.651959419250488,-0.07638771086931229,,,,,,,,
15,1633764393.446658,12000,-10.819536209106445,0.2723632752895355,-14.45179271697998,3.7105681896209717,-0.07831203192472458,,,,,,,,
16,1633764394.0600374,12800,28.324867248535156,0.6226562261581421,22.542600631713867,5.857373237609863,-0.07510696351528168,0.6343749761581421,2.0751500129699707,-0.20793448388576508,0.12396896630525589,0.20170897245407104,111.28125,0.3103271722793579,7.0
17,1633764394.6404855,13600,16.27912139892578,0.49252229928970337,11.37291431427002,4.970986366271973,-0.06477915495634079,,,,,,,,
18,1633764395.2349222,14400,11.723237037658691,0.6732639074325562,6.230395793914795,5.544754981994629,-0.0519130602478981,,,,,,,,
19,1633764395.8153775,15200,8.793390274047852,0.7011719346046448,5.16545295715332,3.6867706775665283,-0.05883318558335304,0.8843749761581421,2.8209140300750732,-0.20793084800243378,0.14005954563617706,0.14119872450828552,82.125,0.53515625,7.0
20,1633764396.396816,16000,-13.444862365722656,0.7458705306053162,-17.351850509643555,3.962474822998047,-0.05548659339547157,,,,,,,,
21,1633764397.1886997,16800,31.866981506347656,0.6102050542831421,27.75021743774414,4.1859941482543945,-0.06922873854637146,0.6812499165534973,1.5257221460342407,-0.20792117714881897,0.09346480667591095,0.34984132647514343,56.6875,0.41834717988967896,7.0
22,1633764397.904785,17600,-11.05666732788086,0.5508788824081421,-13.082554817199707,2.0982980728149414,-0.07241043448448181,,,,,,,,
23,1633764398.779448,18400,1.422481656074524,0.7376465201377869,-3.5729308128356934,5.06237268447876,-0.06696021556854248,,,,,,,,
24,1633764399.673593,19200,-4.412946701049805,0.6034179329872131,-7.936434745788574,3.5859620571136475,-0.06247447431087494,0.9031249284744263,2.057664632797241,-0.2079147845506668,0.07867573946714401,0.2847534120082855,74.25,0.44366455078125,7.0
25,1633764400.4275775,20000,11.316756248474121,0.7320312261581421,6.99454402923584,4.386849880218506,-0.06463678926229477,,,,,,,,
26,1633764401.2224522,20800,6.025008678436279,0.6896093487739563,0.3939407765865326,5.691021919250488,-0.05995398014783859,,,,,,,,
27,1633764402.0143352,21600,-21.912006378173828,0.38023439049720764,-26.7075252532959,4.856276512145996,-0.0607568621635437,0.8812499642372131,1.3023509979248047,-0.2078930139541626,0.04992346838116646,0.12153320014476776,75.8125,0.538403332233429,7.0
28,1633764402.72344,22400,46.90670394897461,0.6920809745788574,37.953033447265625,9.020910263061523,-0.06724261492490768,,,,,,,,
29,1633764403.4589841,23200,-22.632728576660156,0.626171886920929,-25.087690353393555,2.5140016078948975,-0.059040091931819916,,,,,,,,
30,1633764404.202995,24000,14.236104011535645,0.6612889766693115,9.148977279663086,5.154413223266602,-0.06728633493185043,,,,,,,,
31,1633764405.0906222,24800,17.12881088256836,0.5500433444976807,8.992013931274414,8.199677467346191,-0.06288143247365952,0.9156249761581421,0.8302710056304932,-0.20787473022937775,0.027574656531214714,0.11691893637180328,87.6875,0.558667004108429,7.0
32,1633764405.8545806,25600,14.208108901977539,0.8073437809944153,8.832428932189941,5.423896312713623,-0.048215411603450775,,,,,,,,
33,1633764406.9626446,26400,-10.891135215759277,0.497314453125,-16.20299530029297,5.371033191680908,-0.0591731034219265,0.7124999761581421,-0.6279372572898865,-0.20785437524318695,0.06052590534090996,0.20187987387180328,74.46875,0.4759155511856079,7.0
34,1633764407.7011814,27200,25.6351375579834,0.7102120518684387,19.462539672851562,6.243560791015625,-0.0709637850522995,,,,,,,,
