# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
0,1633764491.8672388,0,3.1188220977783203,0.0,3.207477331161499,0.007735441438853741,-0.09639062732458115,,,,,,,,
1,1633764492.4227545,800,-13.794089317321777,0.16692708432674408,-16.194990158081055,2.4978485107421875,-0.09694737195968628,,,,,,,,
2,1633764493.0161674,1600,38.602256774902344,0.0,37.2518424987793,1.4452203512191772,-0.09480691701173782,,,,,,,,
3,1633764493.5901437,2400,-27.58338737487793,0.09355469048023224,-29.614702224731445,2.126749038696289,-0.0954333022236824,,,,,,,,
4,1633764494.1715891,3200,53.89372634887695,0.37910154461860657,48.330467224121094,5.6587419509887695,-0.09548167884349823,,,,,,,,
5,1633764494.7600584,4000,-25.44475746154785,0.0,-26.126117706298828,0.7748171091079712,-0.09345536679029465,,,,,,,,
6,1633764495.330533,4800,37.02301788330078,0.03919271007180214,34.241729736328125,2.8750858306884766,-0.09379588812589645,,,,,,,,
7,1633764495.8880432,5600,-18.280189514160156,0.21748046576976776,-20.232402801513672,2.045604944229126,-0.09339172393083572,,,,,,,,
8,1633764496.5078948,6400,25.215423583984375,0.13645833730697632,22.88787078857422,2.4221699237823486,-0.09461797773838043,0.26874998211860657,1.0263279676437378,-0.20788085460662842,0.07913965731859207,0.06507568061351776,204.625,0.12124023586511612,7.0
9,1633764497.1162684,7200,-21.703994750976562,0.0,-22.114320755004883,0.5056446194648743,-0.09531766176223755,,,,,,,,
10,1633764497.6972249,8000,30.490373611450195,0.24951171875,26.484891891479492,4.101405620574951,-0.09592495858669281,,,,,,,,
11,1633764498.2896411,8800,-13.974384307861328,0.20875000953674316,-15.211901664733887,1.3329627513885498,-0.09544552862644196,,,,,,,,
12,1633764498.9020042,9600,13.9585599899292,0.19062501192092896,11.557893753051758,2.4955685138702393,-0.09490184485912323,,,,,,,,
13,1633764499.502399,10400,42.024658203125,0.4432617127895355,35.46070861816406,6.658562660217285,-0.0946132019162178,,,,,,,,
14,1633764500.0888312,11200,-1.2008018493652344,0.25957030057907104,-3.3544845581054688,2.246054172515869,-0.09237150847911835,0.528124988079071,1.2640761137008667,-0.20762458443641663,0.08949821442365646,0.17391358315944672,141.84375,0.16104736924171448,7.0
15,1633764500.6742666,12000,3.914067029953003,0.4625000059604645,1.7344530820846558,2.26815128326416,-0.08853740245103836,,,,,,,,
16,1633764501.3903525,12800,-0.37170693278312683,0.3968099057674408,-4.362340927124023,4.071373462677002,-0.08073946088552475,,,,,,,,
17,1633764502.179243,13600,15.271376609802246,0.6218098998069763,10.633337020874023,4.723422527313232,-0.08538316935300827,0.7624999284744263,1.257591962814331,-0.20728397369384766,0.06666512042284012,0.28331297636032104,92.53125,0.2904907464981079,7.0
18,1633764502.843468,14400,-35.384029388427734,0.1848437488079071,-40.09542465209961,4.792278289794922,-0.0808822512626648,,,,,,,,
